Model Year,Uphill or Downhill,Related to Intersection,Clock-form Direction of force,Day in Week,Race,Maneuver before collision,year,Number of lanes,Body Category,Alignment of Road,Curb Weight,Age,Traffic Conrtol Functioning,weight,Pre-event Location,Lighting Condition,Climate,Traffic Condition,Traffic Flow Situation,premovement before collision,month,Alcohol Present,Surface Type,Crash Type,height,Sex,Surface Condition,Speed Limit,Distracted in Driving
2010,1,0,270,3,1,1,2019,4,0,1,1279,35,0,59,1,1,1,0,2,1,6,0,2,5,168,2,1,105,1
2015,1,2,300,4,1,1,2019,2,0,1,1497,44,2,55,1,1,1,1,4,1,7,0,2,4,155,2,1,72,1
2000,1,2,350,5,1,1,2019,5,0,3,1124,19,2,134,1,1,1,1,1,14,7,0,1,4,180,2,1,56,1
2015,2,2,350,5,1,2,2019,4,0,1,1029,30,2,57,1,1,1,1,1,1,7,0,1,4,185,1,1,72,1
2007,1,1,0,6,2,2,2019,4,1,1,1410,51,0,92,1,1,1,0,2,1,8,0,2,1,185,2,1,105,1
2008,1,2,10,4,3,4,2019,3,1,1,1930,30,0,100,1,3,1,0,1,1,8,0,2,4,180,1,1,72,1
2008,2,2,180,2,1,1,2019,4,0,1,1590,60,2,100,1,3,1,1,3,1,9,0,2,4,180,1,1,72,1
2000,2,2,330,4,1,9,2019,4,0,1,1490,22,2,57,1,1,6,1,1,1,9,0,1,4,165,2,1,56,1
2015,1,2,60,4,1,1,2019,5,0,1,1610,17,2,43,1,1,6,1,3,4,9,0,1,4,157,2,1,56,1
2019,2,2,0,4,1,1,2019,3,1,3,1560,25,0,59,1,1,1,0,1,14,10,0,2,4,165,2,1,64,1
1999,1,2,10,5,1,2,2019,5,0,1,1360,63,0,68,1,1,1,0,5,1,10,0,1,4,168,2,1,48,1
2014,4,2,20,3,1,2,2019,4,0,1,1715,28,0,59,1,3,8,0,3,1,10,0,2,4,173,2,2,64,1
2001,1,2,20,5,1,1,2019,5,3,1,1980,33,2,88,1,1,1,1,5,1,10,0,2,4,183,1,1,72,2
2015,1,2,300,5,1,1,2019,3,0,1,1785,55,2,79,1,1,1,1,4,11,10,0,2,4,170,2,1,72,1
2016,1,2,330,5,1,1,2019,3,1,1,1706,40,2,77,1,1,1,1,4,11,12,0,2,4,163,2,1,72,1
2013,1,2,240,2,1,1,2019,2,0,2,1050,54,0,75,2,1,8,0,1,15,12,0,2,5,170,2,1,64,2
2017,1,0,350,1,1,4,2019,2,3,2,2938,45,0,102,1,1,1,0,4,14,1,0,2,2,175,1,1,89,1
2010,1,2,20,7,1,1,2019,5,0,1,1210,49,0,90,1,1,8,0,5,1,1,0,2,4,178,1,1,64,1
2017,2,2,340,2,1,1,2019,2,0,1,1590,20,2,112,1,1,1,1,1,11,3,0,2,4,175,2,1,89,2
2001,2,2,0,4,1,1,2019,2,3,1,1911,51,2,73,1,1,1,3,4,1,4,0,2,1,180,1,1,89,2
2012,1,1,160,5,1,1,2019,3,0,1,1436,18,0,59,1,3,8,0,3,15,5,0,2,5,170,2,1,72,1
2010,1,1,0,5,1,4,2019,3,0,1,1315,22,0,82,1,3,8,0,3,1,5,0,2,5,168,1,1,72,1
2017,4,0,0,6,1,2,2019,2,0,1,1475,58,0,63,1,1,1,0,4,1,5,0,2,1,168,2,1,72,1
2016,4,2,0,1,1,2,2019,2,0,1,1475,74,2,78,1,1,1,1,3,1,6,0,2,4,183,1,1,80,1
2011,1,0,10,7,1,7,2019,2,3,1,3099,58,0,82,1,2,1,0,4,1,6,0,2,2,180,1,1,80,1
2005,4,2,350,1,1,2,2019,3,3,3,1636,84,0,75,1,1,8,0,4,14,6,0,2,4,163,1,2,80,1
2002,2,0,280,2,1,1,2019,3,0,3,1715,69,0,114,2,1,2,0,5,14,6,0,2,6,178,1,6,64,1
2013,4,0,340,2,1,4,2019,3,3,2,2947,48,0,86,1,1,2,0,5,14,6,0,2,6,173,1,6,64,1
2013,1,2,310,7,1,1,2019,4,0,1,1228,17,0,68,1,1,1,0,4,1,7,0,2,4,185,1,1,48,1
2011,1,0,0,2,1,2,2019,2,0,1,1354,21,0,52,1,2,1,0,3,1,9,1,2,1,157,2,1,72,2
2008,1,2,120,7,1,1,2019,4,3,1,2208,41,2,68,1,1,1,1,3,11,9,0,2,4,155,2,1,72,1
2016,1,2,0,6,1,7,2019,3,1,2,1559,32,0,61,2,3,1,0,4,14,11,1,2,6,168,2,1,72,2
2016,1,2,10,7,1,2,2019,3,1,1,2408,45,0,57,2,2,1,0,5,1,11,0,2,2,163,2,1,89,2
2015,1,2,100,4,1,1,2019,3,3,1,2269,62,0,122,1,1,8,0,5,1,11,0,2,4,168,1,1,56,1
2010,3,0,180,3,3,1,2019,3,0,1,1465,29,0,54,1,2,1,0,2,1,12,0,2,1,163,1,1,113,1
2012,1,2,60,1,1,2,2019,2,0,2,1490,32,2,88,1,3,8,1,3,11,3,0,2,4,178,1,1,48,1
2012,1,0,350,2,1,1,2019,3,0,1,1981,52,0,68,2,1,8,0,2,15,1,0,2,5,165,2,1,105,1
2015,4,2,330,7,1,1,2019,4,2,1,2115,37,2,86,1,1,1,1,4,11,2,0,2,4,180,1,1,56,1
2016,1,2,50,7,2,2,2019,5,0,1,1169,57,2,84,1,5,8,1,3,11,3,0,2,4,168,1,1,40,1
2006,1,2,10,3,1,7,2019,3,0,1,1569,51,2,107,1,1,8,1,4,1,3,0,2,4,168,2,1,56,2
2016,4,3,40,3,1,1,2019,4,0,1,1834,27,0,63,1,1,1,0,4,11,3,0,2,4,170,2,1,56,1
2013,1,2,340,4,1,2,2019,5,0,1,1304,19,2,68,1,1,1,1,4,1,3,0,2,4,175,1,1,64,1
2013,1,0,70,6,2,1,2019,4,1,1,1782,53,0,101,1,1,2,0,4,11,4,0,2,4,165,2,2,56,1
2012,2,0,0,6,1,2,2019,4,0,1,1550,64,0,68,1,1,2,0,4,1,4,0,2,4,170,2,2,56,1
2012,2,2,350,3,1,2,2019,4,0,1,1340,39,2,109,1,3,1,1,1,1,4,0,2,4,163,2,1,56,1
2016,2,3,80,3,1,3,2019,3,1,1,1610,46,0,121,1,1,1,0,4,1,5,0,2,4,165,2,1,40,1
2011,4,2,250,4,1,1,2019,2,0,1,1104,18,2,113,1,1,8,2,4,10,5,0,2,4,193,1,1,40,1
2018,1,2,0,4,1,2,2019,7,1,1,1660,41,0,48,1,1,8,0,4,1,5,0,2,4,152,2,1,40,1
2011,4,2,80,5,1,1,2019,2,1,1,1872,75,0,75,1,1,2,0,4,1,5,0,2,4,173,2,2,40,1
2007,1,2,20,3,1,3,2019,5,0,1,1507,52,2,68,1,1,1,1,4,1,6,0,2,4,163,2,1,56,2
2016,4,3,40,7,2,4,2019,4,0,1,1453,20,0,102,1,1,1,0,4,1,6,0,2,4,196,1,1,56,2
2019,4,1,290,1,1,2,2019,1,1,2,1610,32,0,77,1,3,1,0,3,14,7,0,2,1,178,1,1,89,1
2008,4,1,300,1,2,1,2019,1,0,2,1621,24,0,82,2,3,1,0,3,6,7,0,2,1,175,1,1,89,1
2015,1,1,350,3,1,4,2019,3,1,2,1995,72,0,79,2,1,1,0,3,14,7,0,2,5,185,1,1,89,1
2014,2,2,290,2,1,1,2019,3,0,1,1305,39,2,68,1,1,1,1,4,11,7,0,2,4,163,2,1,80,1
2007,2,2,10,2,1,1,2019,5,1,1,1480,59,2,66,1,1,1,1,4,1,7,0,2,4,160,2,1,80,1
2018,1,2,350,3,1,2,2019,6,2,1,2400,61,2,109,1,1,8,1,4,1,7,0,2,4,180,1,1,64,1
2009,4,0,0,7,1,1,2019,2,1,3,1967,21,2,88,1,1,8,6,4,14,8,0,2,2,170,2,2,64,1
2019,4,2,20,3,2,1,2019,3,0,1,1475,29,2,86,1,1,8,1,4,11,8,0,2,4,168,1,2,40,1
2015,2,1,0,2,1,2,2019,4,0,1,1625,54,0,74,1,1,8,0,2,1,9,0,2,1,157,2,1,89,1
2016,4,2,200,5,1,1,2019,4,0,1,1339,51,2,122,1,1,1,1,1,5,9,0,2,5,191,1,1,56,1
2005,4,3,0,2,1,2,2019,4,0,1,1470,18,0,99,1,1,2,0,4,1,10,0,2,1,165,2,2,56,1
2008,1,2,30,6,2,2,2019,5,3,1,2048,53,2,93,2,5,8,1,4,11,10,0,2,4,180,1,1,56,1
2016,1,1,10,3,1,1,2019,5,0,1,1272,46,0,122,1,1,8,0,2,1,10,0,2,5,168,2,1,105,1
2001,2,0,50,4,1,4,2019,3,1,2,1459,26,0,100,2,1,2,0,4,14,10,0,2,2,175,1,2,56,1
2016,1,0,180,6,2,1,2019,5,1,1,1823,59,0,52,1,1,1,0,4,5,11,0,2,1,165,2,1,56,1
2017,1,2,350,6,2,2,2019,3,0,1,1292,38,2,104,1,3,2,1,1,1,11,0,2,4,180,2,2,56,1
2012,1,2,350,3,1,2,2019,2,2,2,2115,42,2,131,1,3,1,1,3,1,12,1,2,1,175,2,1,89,1
2017,1,2,80,1,1,7,2019,3,1,1,1455,47,0,74,1,1,1,0,3,1,6,0,2,4,175,1,1,48,1
1996,1,2,0,2,1,1,2019,3,1,1,1867,82,0,77,1,3,1,0,1,1,1,0,1,1,174,1,1,72,1
2014,1,2,10,1,1,1,2019,5,1,1,1862,56,2,75,1,3,2,1,1,11,2,0,1,4,163,2,2,72,1
2018,1,2,80,6,3,1,2019,3,1,1,2030,39,2,66,1,4,1,1,1,1,2,0,1,4,158,2,4,80,1
2005,1,2,350,4,1,2,2019,3,3,1,2412,53,2,104,1,3,8,1,1,1,2,0,1,4,188,1,2,72,1
2015,1,2,30,4,1,2,2019,3,1,1,1476,38,2,59,1,3,8,1,1,11,2,0,1,4,163,2,2,72,1
2012,1,0,10,7,1,1,2019,2,0,1,1441,84,0,79,1,1,1,0,4,1,2,0,2,6,168,1,5,56,1
2018,1,2,280,3,1,4,2019,2,1,1,2211,66,2,54,1,1,8,2,4,1,2,0,2,4,155,2,3,40,1
2016,1,2,210,3,3,1,2019,5,1,1,1625,26,2,52,1,1,8,1,1,1,3,0,1,5,155,2,1,72,1
2008,1,2,320,5,1,8,2019,3,3,1,2258,58,2,93,2,1,8,1,1,1,3,0,1,4,175,1,1,80,1
2013,1,2,340,7,3,2,2019,5,1,1,2058,39,2,104,1,3,1,1,1,1,3,0,1,4,170,1,1,72,1
1997,2,3,20,5,1,1,2019,1,0,1,1369,41,0,84,2,1,1,0,1,10,3,0,2,4,175,1,1,40,2
2018,1,0,0,2,1,2,2019,2,2,1,2268,27,0,100,1,1,8,0,1,1,4,0,1,1,183,1,1,105,2
2006,4,2,40,6,1,1,2019,3,0,1,1673,45,2,86,1,1,1,1,4,11,5,0,1,4,175,1,1,48,1
2008,2,2,0,6,1,3,2019,3,0,1,1135,63,0,73,1,1,1,0,4,1,5,0,1,4,163,2,1,48,1
2005,1,2,310,6,1,1,2019,3,0,1,1662,25,2,75,1,1,8,1,4,11,5,0,2,4,178,1,1,48,1
2002,1,2,340,5,1,2,2019,4,2,3,1765,17,2,49,1,1,8,1,1,14,5,0,1,4,170,2,2,56,1
2019,1,2,50,5,1,3,2019,5,1,2,1755,66,2,61,1,1,8,1,1,11,5,0,1,4,166,2,2,56,1
2012,1,2,170,4,1,1,2019,3,0,1,2234,35,2,64,1,1,1,1,4,11,5,0,2,4,163,2,1,80,1
2016,2,1,260,7,1,1,2019,2,0,1,1400,22,2,82,1,1,8,1,1,10,6,0,2,4,165,2,1,56,1
2017,4,1,60,7,1,3,2019,3,1,1,1782,19,2,66,2,1,8,1,1,1,6,0,2,4,165,1,1,56,1
2000,1,2,290,5,1,1,2019,1,0,1,1515,23,2,131,1,2,1,2,3,11,7,0,1,4,170,2,1,40,2
2006,1,2,10,5,1,1,2019,3,3,1,1837,52,0,82,1,2,1,0,1,1,7,0,1,4,183,1,1,80,1
2009,1,0,10,1,2,1,2019,2,0,2,1468,38,0,61,1,2,1,0,1,14,7,0,2,5,163,2,1,113,1
2016,1,3,20,6,1,1,2019,5,2,1,2050,79,0,100,1,1,1,0,4,11,8,0,2,4,163,2,1,40,2
2005,1,3,330,6,5,8,2019,5,0,1,1569,29,0,100,1,1,1,0,4,1,8,0,2,4,160,2,1,40,1
2019,1,0,10,6,1,4,2019,2,0,1,1495,84,0,73,2,1,1,0,4,1,7,0,2,5,165,1,1,89,1
2011,1,3,0,6,1,8,2019,2,1,3,2418,36,0,54,1,1,1,0,4,14,8,0,2,1,168,2,1,40,2
2017,1,2,290,2,1,1,2019,3,1,1,2620,29,2,100,1,1,1,1,4,11,8,0,1,4,175,1,1,48,2
2011,1,2,10,2,1,2,2019,5,0,1,1407,19,2,59,1,1,1,1,4,1,8,0,1,4,163,2,1,48,2
2013,1,2,60,2,1,9,2019,3,0,1,1237,23,2,79,1,1,2,1,1,11,8,0,1,4,183,2,2,72,1
2010,1,2,40,7,1,1,2019,3,3,2,3377,66,0,98,1,1,8,0,4,14,9,1,2,4,180,1,1,72,1
2013,1,2,300,5,1,4,2019,4,1,1,2146,54,2,82,1,3,2,1,1,1,9,0,1,4,157,2,2,56,1
2015,1,2,30,5,1,1,2019,6,0,1,895,68,0,55,1,1,1,0,1,11,9,0,1,4,168,2,1,72,1
2018,1,2,80,6,1,1,2019,2,0,1,1462,48,2,116,1,1,1,1,4,1,10,0,2,4,179,1,1,56,1
2018,1,2,340,5,1,4,2019,3,3,3,2394,51,0,91,1,3,1,0,5,14,11,0,2,2,163,2,1,48,1
2007,1,2,180,2,1,1,2019,2,1,1,1455,52,2,60,1,5,1,5,4,5,11,0,1,1,163,2,1,40,1
2016,1,2,60,2,1,7,2019,5,1,1,1586,79,2,95,1,1,1,1,1,1,12,0,1,4,191,1,2,72,1
2006,1,2,10,2,1,3,2019,2,3,1,2151,60,0,91,1,1,1,0,1,1,12,0,2,4,175,1,4,72,1
2012,1,2,60,4,1,2,2019,2,2,1,2020,63,0,104,1,3,8,0,4,1,12,0,2,4,178,1,1,40,1
2015,1,0,0,6,1,3,2019,2,1,1,1600,21,0,73,1,1,8,0,4,1,12,0,2,1,183,1,2,48,2
2013,1,2,330,3,1,1,2019,3,1,1,2233,62,2,91,1,3,8,1,1,1,12,0,2,4,170,2,3,48,1
2014,1,0,0,4,1,2,2019,2,0,1,1475,58,0,91,1,3,1,0,1,1,1,0,2,1,163,2,1,72,2
2012,2,0,0,7,1,2,2019,2,0,1,1437,24,0,75,1,1,8,0,1,1,2,0,2,1,175,1,1,72,2
2008,1,2,340,4,1,1,2019,3,0,1,1429,28,2,59,1,3,1,1,4,1,2,0,2,4,160,2,1,80,1
2011,1,2,180,1,1,1,2019,2,0,1,1380,41,0,147,1,2,1,0,4,2,2,0,2,1,188,1,1,89,1
2013,1,0,350,1,1,1,2019,2,0,3,1265,28,0,81,1,1,2,0,4,5,3,0,2,6,180,1,2,56,1
2016,1,2,20,5,1,1,2019,2,1,1,1669,53,2,84,1,3,2,2,4,1,3,0,2,4,163,2,2,72,2
2016,1,2,290,5,1,1,2019,4,2,1,2233,52,0,95,1,3,2,0,1,1,3,0,2,4,170,1,2,72,1
2007,2,2,280,5,1,1,2019,2,0,1,1265,23,2,104,1,3,1,1,4,11,3,0,2,4,178,2,1,40,1
2008,2,0,340,4,1,4,2019,2,0,1,1387,48,0,68,4,1,1,0,4,1,3,0,2,6,173,2,1,89,1
2019,2,2,80,5,2,1,2019,4,1,1,1502,59,2,73,1,1,1,1,4,1,3,0,2,4,173,1,1,72,1
2018,1,2,330,5,1,4,2019,5,0,1,1470,23,2,68,1,1,1,1,4,1,3,0,2,4,175,4,1,72,2
2011,1,2,0,1,1,2,2019,2,0,1,1621,18,0,83,1,1,1,0,4,1,4,0,2,1,178,1,1,80,1
2007,1,3,180,2,1,1,2019,2,2,1,1969,37,0,61,1,1,1,0,4,5,4,0,2,1,170,2,1,40,1
2011,1,2,80,5,1,7,2019,5,0,1,1437,23,2,70,1,1,2,1,4,1,4,0,2,4,160,2,2,56,1
2001,1,0,180,1,1,1,2019,2,3,1,1423,38,0,102,1,1,1,0,1,1,4,0,2,1,178,1,1,113,1
2019,1,2,20,2,1,1,2019,5,1,2,1509,28,0,82,1,1,1,0,5,11,5,0,2,4,168,2,1,72,2
2009,1,2,320,2,1,2,2019,5,0,3,1476,72,0,67,1,1,1,0,5,14,5,0,2,4,175,2,1,72,1
2005,1,2,30,5,1,1,2019,2,0,1,1900,40,2,102,1,1,8,2,4,5,5,0,2,4,180,2,1,40,1
2011,4,2,0,2,1,2,2019,3,0,2,1797,25,2,77,1,1,1,1,1,14,5,0,2,1,170,2,1,72,1
2002,4,2,180,2,1,1,2019,3,0,2,1795,26,2,120,1,1,1,1,1,5,5,0,2,1,183,1,1,72,1
2013,1,3,0,6,1,2,2019,2,0,2,1265,76,0,73,1,1,1,0,4,14,5,0,2,1,168,2,1,72,1
2014,1,3,180,6,1,1,2019,2,0,2,1441,56,0,74,1,1,1,0,4,5,5,0,2,1,158,2,1,72,1
2011,1,0,0,2,1,1,2019,2,3,1,2522,46,0,163,1,1,1,0,2,1,5,0,2,1,196,1,1,113,2
2006,1,2,60,3,1,9,2019,3,0,1,1221,29,2,70,1,3,1,1,1,11,6,0,2,4,168,2,1,72,1
2009,2,0,350,6,1,1,2019,2,0,3,1189,65,0,100,1,1,8,0,4,14,7,0,2,2,178,2,2,72,1
2007,1,2,10,6,1,2,2019,4,3,1,2397,16,2,84,1,3,1,1,1,1,8,0,2,4,185,1,1,72,1
2001,2,2,280,6,1,1,2019,3,0,1,1618,67,2,68,1,3,1,1,4,1,8,0,2,4,170,1,1,72,1
2016,1,2,30,5,1,4,2019,3,0,1,1445,37,0,59,1,2,1,0,1,2,8,0,2,4,163,1,1,89,1
2017,1,2,50,4,1,1,2019,3,1,1,1930,63,2,69,1,1,1,1,1,11,8,0,2,4,160,2,1,72,2
2014,1,2,350,4,1,3,2019,4,0,1,1340,46,2,64,1,1,1,1,1,1,8,0,2,4,173,2,1,72,1
2013,2,3,340,5,1,1,2019,2,0,1,1932,23,0,64,1,2,1,0,1,1,8,0,2,1,170,1,1,89,1
2018,1,2,20,5,1,2,2019,3,0,3,1324,73,0,75,1,1,1,0,1,14,9,0,2,4,168,1,1,56,1
2017,2,2,20,1,1,3,2019,5,3,1,2702,71,2,86,1,1,1,1,4,1,9,0,2,4,175,1,1,56,1
2015,1,2,280,1,1,1,2019,2,0,1,1399,50,2,70,1,1,1,1,4,1,9,0,2,4,173,1,1,40,1
2010,1,2,0,7,1,3,2019,2,0,1,1549,22,0,132,1,1,1,0,4,1,9,0,2,1,173,2,1,89,1
2008,1,2,180,7,1,1,2019,2,1,1,1697,77,0,82,1,1,1,0,4,5,9,0,2,1,165,2,1,89,1
2013,1,2,20,5,1,1,2019,4,0,1,1050,27,2,84,1,1,1,1,4,1,9,0,2,4,170,2,1,40,1
2016,1,2,290,5,1,1,2019,3,1,1,1372,29,2,68,1,1,1,1,4,1,9,0,2,4,175,2,1,40,1
2011,2,0,350,4,2,1,2019,2,0,3,1454,18,0,62,1,1,1,0,4,14,9,0,2,2,160,2,1,40,1
2010,2,3,240,4,1,1,2019,3,0,1,1437,46,0,82,2,1,1,0,5,11,10,0,2,4,180,1,1,72,1
2016,1,3,300,5,1,2,2019,2,0,1,1132,29,0,64,1,5,1,0,4,11,10,0,2,4,165,2,1,72,2
2018,4,0,0,7,1,3,2019,2,1,3,1611,42,0,79,1,1,2,0,4,14,10,0,2,1,165,1,2,48,1
2016,1,2,50,2,1,2,2019,4,0,1,1785,17,0,127,1,1,5,0,1,11,10,0,2,4,182,1,1,105,2
2009,1,2,330,2,1,2,2019,4,0,1,1189,34,0,75,1,1,5,0,1,1,10,0,2,4,167,2,1,105,1
2011,1,2,0,5,2,2,2019,7,0,1,1630,18,2,95,1,3,2,1,4,1,11,0,2,1,163,2,2,72,1
1997,1,2,180,5,1,1,2019,2,0,1,1591,62,2,118,2,3,2,1,4,15,11,0,2,1,183,1,2,72,1
2016,1,2,50,6,1,3,2019,4,0,1,1244,57,0,113,1,3,1,0,1,11,11,0,2,4,165,2,1,72,2
2010,1,2,340,6,2,1,2019,3,0,2,1700,25,0,82,1,3,1,0,1,14,11,0,2,4,172,1,1,72,1
2007,1,0,350,6,2,2,2019,2,0,2,1853,15,0,122,2,3,1,0,4,14,11,0,2,2,167,1,1,56,1
2008,1,0,340,6,2,2,2019,2,1,1,1936,43,0,109,1,3,1,0,4,1,11,0,2,2,175,1,1,56,1
2014,1,2,320,4,1,8,2019,2,0,1,1852,32,0,78,1,1,1,0,4,1,11,0,2,4,152,2,1,89,1
2016,1,2,300,6,2,1,2019,2,0,1,1625,23,2,107,1,5,1,1,3,1,12,0,2,4,175,1,1,56,1
2013,1,0,350,2,3,1,2019,3,0,1,1785,61,0,61,1,3,1,0,4,1,1,0,2,2,173,1,1,105,1
2002,4,0,0,5,1,2,2019,2,1,3,2211,41,0,82,2,1,2,0,4,14,2,0,2,2,170,2,2,89,1
2019,1,2,180,7,1,1,2019,4,0,1,1847,20,2,48,2,1,8,1,4,5,11,0,2,1,152,2,2,89,1
2010,1,2,0,6,1,8,2019,5,0,1,1853,55,2,91,1,1,8,1,4,1,2,0,2,1,180,1,1,72,2
2013,1,0,190,6,1,1,2019,2,0,3,1554,19,0,61,7,1,1,0,4,8,4,0,2,4,168,1,1,89,2
2010,1,3,20,4,1,3,2019,5,1,1,1548,46,0,161,1,1,1,0,5,1,4,0,2,4,157,2,1,56,1
2018,1,1,0,6,1,2,2019,5,0,3,1638,40,0,57,1,5,8,0,2,14,5,0,1,1,157,2,1,105,1
2011,1,2,340,4,1,4,2019,2,1,2,2328,34,0,88,1,1,1,0,4,1,5,0,2,4,183,1,1,89,1
2012,1,3,350,3,1,1,2019,2,0,1,1454,25,0,91,1,1,1,0,4,1,6,0,2,4,191,1,1,64,1
2005,1,2,30,7,1,1,2019,4,3,1,2262,20,2,141,1,1,8,1,4,11,9,0,2,4,180,1,1,56,2
2016,1,2,10,6,1,1,2019,3,0,3,1318,73,2,74,1,1,1,1,1,11,11,0,2,4,183,1,1,56,2
2007,1,2,30,5,1,2,2019,5,0,1,1404,33,2,64,1,3,8,1,5,11,1,0,2,4,168,2,1,56,2
2003,1,2,340,5,1,2,2019,5,0,1,1365,16,0,80,1,3,8,0,5,1,1,0,2,4,165,2,1,56,1
2017,4,2,10,6,1,9,2019,5,1,1,1480,32,2,70,1,3,1,1,5,11,1,0,2,4,173,1,2,40,1
1997,1,2,350,6,1,3,2019,5,3,1,2555,51,2,66,1,3,1,1,5,1,1,0,2,4,163,1,2,56,1
2010,1,2,340,5,1,3,2019,6,0,1,1563,22,2,66,1,3,8,1,4,1,1,0,2,4,168,2,1,72,1
2016,4,0,0,3,1,1,2019,5,0,1,1479,77,0,70,1,1,8,0,5,1,1,0,2,5,160,2,1,56,1
2003,1,2,290,1,1,1,2019,2,0,1,1803,61,2,45,1,5,8,2,4,1,2,0,2,4,150,2,1,40,2
2000,4,2,20,1,1,1,2019,2,0,1,1360,64,0,82,1,5,8,0,4,1,2,0,2,4,168,1,1,40,1
1997,1,0,30,4,1,1,2019,3,1,1,1465,75,0,100,2,3,4,0,4,1,2,0,2,2,180,1,3,56,1
1991,1,0,350,4,1,4,2019,3,0,1,1186,18,0,66,1,3,4,0,5,1,2,0,2,2,160,2,3,56,1
2006,1,0,320,5,1,4,2019,3,3,1,2738,60,0,100,1,1,8,0,5,1,3,0,2,2,191,1,5,56,1
2013,1,3,40,3,1,2,2019,2,0,1,1304,19,0,44,1,1,1,0,4,11,3,0,2,4,155,2,1,40,2
2016,1,0,10,3,1,1,2019,5,0,1,1536,78,0,65,2,1,8,0,4,1,3,0,2,2,155,2,2,40,2
2014,1,0,330,3,1,4,2019,5,1,1,1550,22,0,63,1,1,8,0,4,1,3,0,2,2,163,2,2,40,1
2012,1,2,0,2,1,2,2019,2,0,1,1658,62,0,75,1,1,1,0,4,1,3,0,2,1,160,2,1,40,1
2012,2,2,190,1,1,1,2019,7,0,1,1265,17,2,84,1,1,1,1,4,5,3,0,2,1,185,1,1,56,1
2011,2,0,0,2,1,2,2019,2,0,1,2234,33,0,83,1,1,1,0,2,1,4,0,2,1,157,2,1,105,2
2005,1,3,290,5,1,1,2019,2,2,1,1810,60,0,81,1,1,1,0,4,11,5,0,2,4,150,2,1,56,2
2015,1,2,70,2,1,3,2019,3,0,1,1435,63,2,73,1,3,1,1,4,1,5,0,2,4,163,2,1,40,1
2005,1,0,0,6,1,1,2019,4,1,1,2190,66,0,77,2,1,1,0,4,1,5,1,1,2,188,1,1,40,2
2002,1,0,0,6,1,4,2019,4,3,1,1594,56,0,60,1,1,1,0,4,1,5,0,1,2,163,2,1,40,1
2017,1,2,310,5,1,1,2019,2,3,1,2336,24,2,54,1,1,2,2,4,1,6,0,2,4,157,2,2,40,2
2018,1,2,40,5,1,3,2019,2,0,1,1610,37,0,91,1,1,2,0,4,1,6,0,2,4,163,2,2,40,1
2015,1,2,300,1,1,9,2019,2,2,1,2115,53,2,79,1,1,1,2,4,11,6,0,2,4,180,1,1,40,2
2013,1,2,10,1,1,1,2019,5,1,1,1588,24,0,56,1,1,1,0,5,1,6,0,2,4,165,2,1,72,1
2019,1,2,320,5,1,1,2019,5,1,1,1910,79,2,68,1,1,1,2,4,11,7,0,2,4,168,2,1,40,2
1994,1,2,20,5,1,1,2019,3,3,3,1326,47,0,110,1,1,1,0,4,14,7,0,2,4,180,1,1,56,1
2008,1,2,190,2,1,1,2019,2,0,1,1485,29,0,66,1,1,1,0,4,2,7,0,2,1,157,2,1,105,1
1998,1,3,180,5,1,1,2019,2,0,1,1360,47,0,82,1,1,1,0,4,5,8,0,2,1,168,2,1,40,1
2006,1,0,0,4,1,1,2019,2,0,1,1465,54,0,77,1,1,1,0,4,1,8,0,2,1,175,2,1,56,2
2014,1,0,180,4,1,1,2019,2,0,1,1568,20,0,54,1,1,1,0,4,5,8,0,2,1,157,2,1,56,1
2019,1,2,340,1,1,1,2019,2,1,1,1797,58,2,61,1,1,1,2,4,1,10,0,2,4,157,2,1,40,1
1993,1,2,0,4,2,2,2019,5,0,1,1365,69,2,73,1,1,8,1,4,1,11,1,2,1,173,1,1,56,2
2010,2,3,0,3,1,1,2019,5,1,3,2506,33,0,68,3,1,1,0,5,14,12,0,2,1,170,2,1,56,2
2014,1,2,280,3,1,1,2019,3,1,1,1428,38,2,127,1,1,8,1,4,11,2,0,2,4,155,2,2,80,1
2018,1,2,0,4,1,1,2019,2,1,1,1634,58,0,93,1,1,1,0,4,1,4,0,2,4,178,1,1,89,2
2013,1,2,50,1,1,2,2019,2,3,1,2051,66,2,86,2,1,1,2,4,1,8,0,2,4,183,1,1,72,1
2018,1,2,330,5,2,2,2019,2,1,1,1611,42,2,68,1,1,1,2,4,11,9,0,2,4,165,2,1,89,1
2013,1,2,20,5,1,3,2019,2,3,3,2918,24,0,63,1,1,1,0,4,14,9,0,2,4,170,1,1,89,1
2009,1,2,340,4,1,1,2019,3,0,1,1523,44,2,73,1,1,1,1,5,1,9,0,2,4,168,2,1,89,1
2016,1,2,40,6,1,3,2019,6,0,1,1400,59,2,63,1,1,1,1,4,11,1,0,2,4,163,2,1,72,1
2012,1,2,330,6,1,4,2019,5,2,1,2115,34,2,82,1,1,1,1,4,1,1,0,2,4,170,2,1,72,1
2004,1,2,40,4,2,7,2019,3,1,1,1812,17,2,68,1,1,1,1,1,11,1,0,2,4,183,1,1,72,1
2016,1,2,340,4,1,4,2019,6,1,1,1755,73,2,44,1,1,1,1,4,1,1,0,2,4,149,2,1,72,1
2015,1,2,0,3,1,4,2019,2,0,1,1327,44,2,86,1,1,1,5,4,1,1,0,2,1,188,1,1,72,2
2008,1,2,110,6,1,1,2019,4,0,1,1507,25,0,78,2,1,4,0,4,1,2,0,2,5,180,2,3,80,1
